Sun,25,29,34,32,44,32,32,40,38
Mon,4,12,17,20,21,18,14,17,6
Tue,28,29,30,29,45,32,32,43,38
Wed,26,36,36,44,50,33,33,40,42
Thur,26,35,42,56,44,42,46,56,46
Fri,22,28,35,45,50,51,50,58,37
Sat,5,11,12,16,15,11,12,6,4
Sun,26,29,35,37,44,32,31,41,38
Mon,8,14,16,20,23,16,12,19,7
Tue,25,32,34,33,44,33,31,41,40
Wed,24,33,36,39,47,34,34,42,42
Thur,29,36,42,49,44,45,46,53,46
Fri,23,30,26,47,48,51,51,51,39
Sat,4,13,14,16,16,11,12,3,1
Sun,24,31,38,38,45,33,31,38,38
Mon,9,14,18,21,23,18,14,17,5
Tue,25,28,29,31,51,32,31,38,39
Wed,24,32,34,41,46,34,33,37,41
Thur,24,37,42,57,46,42,45,49,51
Fri,19,27,26,48,47,50,50,56,37
Sat,2,11,13,13,16,11,12,3,4
Sun,25,31,33,36,47,32,31,38,39
Mon,5,15,16,17,21,17,13,16,4
Tue,26,34,36,36,51,35,33,37,38
Wed,25,33,37,45,48,35,32,34,39
Thur,24,39,48,49,48,43,46,55,49
Fri,23,25,33,48,52,51,50,51,39
Sat,2,11,13,15,15,12,12,3,1
Sun,29,33,36,32,46,35,32,37,37
Mon,7,13,15,17,23,18,12,17,5
Tue,26,34,34,33,49,33,32,36,38
Wed,26,34,38,39,45,33,34,39,42
Thur,28,38,43,52,44,42,47,52,52
Fri,24,25,35,46,48,51,50,53,37
Sat,5,12,11,13,17,11,13,4,2
Sun,24,28,34,33,45,35,33,34,37
Mon,7,17,16,17,22,18,13,16,4
Tue,27,29,31,36,45,34,33,42,37
Wed,26,32,34,41,44,34,31,37,40
Thur,29,39,44,54,47,45,46,53,51
Fri,20,27,35,44,52,50,51,55,37
Sat,4,9,13,16,16,13,14,2,2
Sun,27,33,30,37,49,33,33,36,38
Mon,6,13,17,18,22,17,13,19,4
Tue,25,34,38,32,44,32,31,37,39
Wed,24,36,37,37,50,34,32,42,40
Thur,29,38,43,58,45,43,46,55,50
Fri,22,27,34,40,47,48,52,55,37
Sat,2,12,12,13,17,14,14,4,2
Sun,24,29,31,36,48,32,31,38,40
Mon,9,15,16,21,22,18,13,15,5
Tue,25,28,32,37,46,32,32,37,40
Wed,24,32,35,36,50,35,32,41,39
Thur,24,37,48,53,46,42,45,55,53
Fri,23,24,28,45,45,50,50,54,39
Sat,7,10,12,15,16,13,12,5,2
Sun,29,33,29,32,45,33,31,34,37
Mon,5,17,16,20,23,16,13,17,5
Tue,27,31,33,35,46,35,33,42,39
Wed,26,35,37,42,45,33,34,38,39
Thur,28,38,43,49,51,42,47,51,51
Fri,22,26,30,39,48,51,51,52,37
Sat,5,8,13,17,17,13,13,2,3
Sun,24,28,29,32,44,34,31,36,39
Mon,8,17,15,20,23,16,14,17,5
Tue,25,34,35,35,47,33,33,38,39
Wed,24,33,36,43,47,37,32,40,39
Thur,25,34,43,49,49,44,45,55,51
Fri,24,27,33,41,46,48,50,50,40
Sat,5,13,14,14,17,12,12,5,1
Sun,26,34,30,38,48,35,31,42,37
Mon,5,13,15,18,22,15,14,19,4
Tue,27,29,38,29,50,34,31,39,39
Wed,26,34,37,36,48,36,32,43,40
Thur,26,39,44,58,45,42,47,56,46
Fri,20,27,34,40,47,48,50,50,38
Sat,2,10,14,15,15,11,12,4,3
Sun,26,34,34,36,45,33,33,34,40
Mon,7,15,16,21,21,17,14,19,7
Tue,29,28,33,35,46,32,31,39,39
Wed,26,34,35,42,45,34,32,41,40
Thur,24,39,41,55,47,44,46,52,52
Fri,24,28,29,47,46,49,50,56,39
Sat,2,13,11,14,16,11,13,6,2
Sun,24,32,38,35,47,33,33,40,40
Mon,4,15,17,20,21,17,14,19,5
Tue,25,28,36,29,44,35,31,35,40
Wed,26,32,38,44,46,36,32,43,41
Thur,29,37,47,54,48,45,46,56,50
Fri,22,26,28,44,46,49,50,59,39
Sat,4,10,11,15,17,12,14,2,3
Sun,28,31,35,31,48,35,32,35,39
Mon,9,14,17,17,23,15,13,16,7
Tue,25,32,29,37,51,33,31,36,40
Wed,26,32,35,40,50,34,31,36,39
Thur,26,40,42,52,49,44,47,56,53
Fri,24,28,28,45,48,50,52,56,37
Sat,3,8,14,16,16,11,13,5,4
Sun,24,31,38,37,45,34,32,36,38
Mon,6,12,15,17,23,17,14,18,6
Tue,25,30,30,33,48,33,32,37,39
Wed,24,36,34,44,45,35,32,36,42
Thur,26,38,41,52,49,43,47,50,47
Fri,21,28,29,47,51,51,51,51,39
Sat,6,10,11,14,16,14,14,4,3
Sun,26,30,36,38,45,33,32,43,38
Mon,7,12,18,21,23,15,13,15,7
Tue,25,30,36,31,51,32,31,40,40
Wed,24,33,36,43,45,33,34,36,39
Thur,25,38,48,51,47,42,47,56,49
Fri,23,29,33,47,49,49,52,54,37
Sat,2,12,13,16,16,13,12,4,4
Sun,27,34,29,29,46,35,33,41,39
Mon,8,15,17,20,21,17,14,17,4
Tue,24,30,33,30,44,33,32,34,39
Wed,26,33,36,45,46,34,31,36,39
Thur,24,37,40,52,49,45,45,57,52
Fri,23,27,29,47,51,51,50,58,38
Sat,4,11,11,14,15,12,13,2,2
Sun,28,31,33,29,46,34,31,38,38
Mon,7,14,18,21,23,15,13,19,7
Tue,29,29,35,34,44,35,31,37,40
Wed,25,35,35,36,45,38,33,38,39
Thur,25,38,45,50,49,45,47,52,51
Fri,24,24,32,48,49,49,50,54,39
Sat,3,11,11,17,17,11,12,2,4
Sun,25,28,34,35,44,35,31,37,40
Mon,8,14,18,17,23,18,14,19,5
Tue,24,34,36,30,50,34,33,40,38
Sat,6,8,11,15,17,11,12,5,2
Fri,22,27,34,41,49,48,51,55,37
Thur,28,37,48,49,46,44,46,50,47
Wed,26,34,36,41,49,37,34,34,41
Sun,24,28,38,30,49,35,31,42,38
Mon,9,12,16,21,21,16,12,16,5
Tue,24,31,36,32,48,33,31,35,40
Wed,25,36,34,45,47,37,34,43,42
Thur,29,36,40,58,44,42,46,54,51
Fri,21,27,27,47,49,48,52,53,37
Sat,7,9,14,17,16,13,12,6,1
Sun,28,28,33,34,49,32,32,34,39
Mon,4,15,15,21,22,16,14,16,5
Wed,26,35,34,43,43,36,34,39,41
Tue,24,32,30,38,50,32,33,37,40
Thur,28,35,39,58,49,45,47,58,47
Fri,23,24,33,46,45,50,52,59,38
Mon,7,13,17,20,21,18,12,15,6
Tue,29,28,31,38,45,32,31,42,37
Sat,2,8,13,16,17,12,14,4,3
Thur,27,39,45,56,46,42,45,55,46
Wed,25,32,38,44,48,35,33,34,40
Fri,21,25,28,48,47,50,52,53,40
Sun,25,30,29,36,51,35,33,40,39
Sat,5,8,11,14,16,12,14,5,3
Sun,28,30,35,36,49,34,32,41,37
Mon,4,12,18,20,21,17,12,18,5
Tue,29,31,33,37,50,33,32,43,38
Wed,25,33,34,41,44,34,32,36,39
Thur,25,39,42,52,49,43,47,56,50
Fri,20,30,34,46,51,51,52,54,39
Sat,6,9,12,16,16,12,14,6,3
Sun,26,28,34,33,47,35,31,36,37
Mon,6,12,18,17,23,18,12,19,4
Tue,29,30,30,35,45,33,31,43,39
Wed,26,34,38,45,49,38,33,39,39
Thur,28,37,46,54,49,42,45,52,44
Fri,21,28,29,43,48,51,52,52,40
Sat,5,8,12,15,15,13,14,2,2
Sun,29,31,31,29,45,35,32,38,39
Mon,5,16,16,17,21,17,12,17,5
Tue,24,28,34,37,50,32,32,42,38
Wed,25,33,34,38,44,35,34,36,40
Thur,27,38,47,54,44,44,45,57,52
Fri,24,27,35,42,47,50,51,56,40
Sat,2,11,12,14,16,11,14,6,3
Sun,26,28,30,29,47,32,32,36,38
Mon,4,16,18,19,23,17,13,16,7
Tue,28,32,31,32,51,35,31,42,37
Wed,24,34,37,37,44,34,32,37,42
Thur,25,38,46,53,47,44,47,51,44
Fri,23,26,30,44,46,49,50,58,38
Sat,2,10,13,17,15,13,13,2,3
Sun,26,29,32,34,46,33,31,38,38
Mon,7,14,16,19,21,16,14,17,4
Tue,25,29,36,34,45,34,33,35,38
Wed,26,36,36,44,43,36,33,35,40
Thur,28,39,44,53,48,44,45,55,47
Fri,20,30,35,46,47,51,50,52,37
Sat,5,13,13,13,17,11,12,4,1
Sun,28,34,35,30,44,32,31,42,40
Mon,4,15,16,18,22,15,14,16,5
Tue,28,32,34,31,50,35,32,43,40
Wed,26,35,35,43,43,36,31,43,41
Thur,27,38,48,52,50,42,45,50,52
Fri,19,25,32,41,48,50,52,52,39
Sat,2,11,13,13,15,14,12,4,3
Sun,29,31,34,30,48,32,32,41,38
Mon,5,12,15,21,23,15,12,18,5
Tue,24,30,38,31,49,32,32,40,39
Wed,24,35,35,37,47,33,32,39,41
Thur,27,36,47,55,51,42,47,53,51
Fri,22,27,28,39,52,51,50,58,37
Sat,4,12,14,13,15,12,14,6,3
Sun,27,28,29,30,46,35,32,40,39
Tue,26,34,31,33,45,33,31,40,37
Wed,26,33,34,44,46,35,34,36,40
Thur,24,35,43,51,47,42,45,58,48
Fri,24,25,33,44,45,51,51,52,37
Sat,6,9,12,14,16,14,12,3,2
Sun,27,30,33,33,44,32,32,41,37
Mon,8,15,17,19,21,18,12,15,4
Mon,5,13,15,18,22,16,12,15,6
Tue,28,33,32,38,44,34,31,42,39
Wed,26,36,36,41,45,35,32,38,41
Thur,29,39,40,52,50,44,47,57,51
Fri,22,25,31,48,45,50,51,58,37
Sat,4,11,13,13,17,11,14,4,3
Sun,25,31,38,36,49,33,31,40,37
Mon,4,17,17,17,23,15,12,18,5
Tue,28,29,38,32,47,34,33,36,40
Wed,26,33,34,39,46,38,34,39,42
Thur,27,36,43,49,49,43,45,52,50
Fri,20,26,35,39,48,49,50,58,38
Sat,7,10,11,15,15,14,12,2,1
Sun,28,28,31,38,48,32,31,34,38
Mon,9,16,15,20,23,17,13,19,5
Tue,24,33,38,30,49,34,31,39,37
Wed,25,36,36,37,45,34,32,36,39
Thur,28,34,45,53,49,44,47,51,49
Fri,23,25,31,41,49,50,51,53,40
Sat,5,12,12,13,16,14,14,2,4
Sun,24,33,30,38,49,33,33,39,40
Mon,5,15,15,21,23,18,13,18,6
Tue,27,30,29,34,48,32,31,41,39
Wed,24,34,34,45,48,35,33,41,40
Thur,27,38,40,49,44,43,45,53,53
Fri,24,27,35,46,49,48,51,55,38
Sat,3,12,12,16,17,14,13,6,1
Sun,29,28,30,32,46,33,32,39,39
Mon,4,12,17,17,21,16,13,19,5
Tue,29,31,35,33,48,32,31,35,38
Wed,26,34,35,36,50,34,34,42,42
Thur,29,35,40,55,51,42,46,50,46
Fri,23,24,33,39,49,50,50,58,37
Sat,2,11,11,17,16,12,12,3,4
Sun,24,28,32,33,49,32,33,40,38
Mon,5,13,17,20,23,15,12,17,4
Tue,29,32,37,32,51,33,31,43,40
Wed,25,32,37,40,47,37,32,41,39
Thur,29,40,46,50,44,42,45,50,52
Fri,22,26,32,39,50,49,51,58,40
Sat,6,12,12,13,15,13,14,4,3
Sun,24,29,35,30,46,35,32,38,40
Mon,8,15,17,21,22,17,13,16,5
Tue,29,34,35,35,50,33,33,40,40
Wed,26,34,37,43,48,37,31,35,39
Thur,26,38,42,52,50,43,47,50,48
Fri,23,27,29,41,51,51,50,59,40
Sat,5,11,12,16,16,11,12,2,3
Sun,27,33,32,38,45,34,32,40,37
Mon,8,16,18,18,22,15,13,19,7
Tue,24,29,30,31,48,35,33,36,40
Wed,26,34,37,41,50,37,34,34,40
Thur,24,38,45,55,48,42,47,54,48
Fri,24,24,35,39,47,49,51,50,39
Sat,6,12,12,14,17,12,14,4,4
Sun,24,29,31,37,45,35,33,35,39
Mon,4,12,16,20,23,15,12,19,7
Tue,24,34,35,38,50,32,33,36,39
Wed,26,32,38,44,50,36,31,40,42
Thur,29,36,48,50,48,42,47,54,52
Fri,20,27,30,42,52,51,52,56,38
Sat,4,12,13,15,16,11,12,4,4
Sun,28,29,35,36,50,33,32,40,40
Mon,4,14,18,21,23,17,13,16,5
Tue,29,29,35,35,51,33,32,38,38
Wed,26,35,36,40,50,36,31,37,39
Thur,25,40,47,50,46,42,47,56,44
Fri,19,29,26,47,49,49,50,56,39
Sat,4,9,13,16,17,14,14,4,2
Sun,29,28,31,35,49,35,32,41,39
Mon,4,13,17,19,21,17,14,15,4
Tue,26,29,29,30,45,35,33,34,38
Wed,24,34,36,45,50,38,33,43,39
Thur,24,38,45,58,51,43,45,55,45
Fri,20,28,35,40,52,49,51,58,39
Sat,7,10,14,16,17,13,12,4,3
Sun,28,30,32,36,49,32,32,35,40
Mon,4,16,18,19,23,17,12,18,7
Tue,26,29,29,38,49,35,33,37,37
Wed,25,35,38,40,47,38,34,43,41
Thur,29,39,43,52,51,45,45,53,53
Fri,23,25,30,48,51,48,50,53,38
Sat,6,12,11,16,16,14,13,4,3
Sun,27,29,35,36,49,34,33,35,39
Mon,5,13,16,19,23,17,14,15,6
Tue,29,32,29,38,46,34,32,37,40
Wed,26,32,35,39,45,34,31,40,42
Fri,22,24,30,43,52,48,52,58,38
Sat,4,9,13,16,16,12,14,2,4
Sun,24,29,32,30,51,33,31,42,40
Thur,27,37,44,54,46,44,47,58,46
Mon,6,17,17,21,22,18,12,19,5
Tue,26,30,38,34,49,32,31,37,39
Wed,24,35,35,44,48,37,34,41,39
Thur,29,38,42,51,47,45,47,51,44
Fri,19,30,33,42,49,49,51,50,37
Sat,2,10,12,14,15,14,12,3,2
Sun,26,30,31,34,46,32,32,35,40
Mon,4,14,18,18,23,15,14,18,6
Tue,27,33,35,32,44,34,32,39,37
Wed,25,33,34,38,49,33,32,39,41
Thur,29,36,45,54,48,43,45,50,47
Fri,21,28,32,40,49,48,51,57,37
Sat,7,13,11,16,16,14,14,6,1
Sun,25,29,34,38,46,35,32,41,39
Mon,5,15,16,21,23,17,13,18,7
Tue,26,32,31,35,44,35,32,39,37
Wed,26,34,37,41,43,33,34,34,40
Thur,26,37,40,49,47,42,46,52,53
Fri,24,25,29,43,49,49,50,50,38
Sat,6,13,12,14,16,13,13,6,1
Sun,26,31,36,34,49,34,32,36,37
Mon,6,16,16,21,23,18,14,16,5
Tue,27,28,30,29,48,32,31,41,39
Wed,25,33,36,38,46,37,32,41,40
Thur,29,36,45,51,46,43,47,54,44
Fri,23,26,31,44,51,50,50,56,40
Sat,4,10,14,16,15,13,12,2,3
Sun,29,31,35,34,49,35,32,35,40
Mon,8,17,18,17,22,18,12,15,6
Tue,25,32,36,37,50,34,32,40,38
Wed,26,35,36,39,46,36,34,38,40
Thur,27,34,41,51,49,45,45,55,51
Fri,19,28,27,46,47,50,50,55,40
Sat,5,8,11,13,15,13,14,5,1
Sun,28,32,38,31,49,33,31,38,38
Mon,8,17,17,18,22,18,14,17,5
Tue,25,31,33,33,48,33,31,43,40
Wed,26,33,37,43,46,36,33,38,42
Thur,27,34,48,57,44,45,47,58,50
Fri,22,25,27,39,52,48,52,58,40
Sat,6,11,14,14,16,12,12,6,3
Sun,29,30,35,38,45,34,32,40,39
Mon,9,13,16,19,22,15,12,16,7
Tue,29,33,34,37,48,35,31,34,38
Wed,25,34,35,39,48,37,33,35,39
Thur,28,40,46,54,50,42,45,57,46
Fri,24,29,31,45,48,51,51,54,39
Sat,2,12,11,14,17,11,12,6,4
Sun,28,29,38,35,49,35,33,36,37
Mon,4,13,15,19,23,16,13,15,6
Wed,26,35,36,44,49,35,31,35,40
Thur,25,36,48,55,50,43,47,58,47
Tue,29,28,32,33,45,32,32,41,37
Fri,22,28,33,46,50,49,52,59,40
Sat,4,8,11,13,17,14,14,3,1
Sun,24,32,35,37,44,35,31,39,38
Mon,5,13,16,21,23,17,13,17,6
Tue,26,28,34,31,51,33,33,39,37
Wed,26,34,38,38,45,34,33,37,40
Thur,25,37,45,54,51,42,46,57,44
Fri,24,27,35,46,49,51,52,54,37
Sat,3,10,13,14,16,12,14,5,4
Sun,28,31,34,30,44,35,33,34,39
Mon,7,13,17,17,22,16,14,16,4
Tue,28,32,31,32,51,32,33,37,38
Wed,25,35,35,38,45,38,31,38,39
Thur,26,40,45,54,50,45,46,56,44
Fri,22,28,26,41,50,49,51,57,38
Sat,3,12,11,14,16,12,12,4,2
Sun,24,29,29,30,49,34,33,34,38
Mon,4,14,18,19,22,18,12,16,7
Tue,28,29,38,29,50,33,32,41,37
Wed,26,33,34,45,43,38,32,40,41
Thur,29,36,47,50,44,42,46,58,51
Fri,21,27,29,39,48,51,50,57,37
Sat,7,9,14,15,15,13,12,2,4
Sun,27,33,37,38,46,35,32,41,39
Mon,4,17,16,17,23,16,14,18,4
Tue,27,33,34,35,44,35,32,41,37
Wed,26,36,37,40,46,37,34,37,39
Thur,28,37,48,50,45,42,47,58,51
Sat,5,12,11,14,15,14,12,3,1
Mon,9,13,18,21,23,17,13,19,7
Fri,20,26,30,46,46,51,50,55,38
Sun,27,29,37,35,48,33,32,39,40
Tue,29,31,37,32,51,33,32,43,39
Wed,25,32,37,42,46,36,33,43,40
Thur,26,37,42,52,45,44,45,54,51
Fri,23,24,28,45,49,50,51,54,38
Sat,3,11,12,15,17,13,13,5,4
Sun,24,28,36,31,49,34,33,36,39
Mon,9,17,17,21,22,16,12,17,7
Tue,28,29,32,33,51,34,32,36,39
Wed,24,32,38,44,46,34,31,42,42
Thur,24,36,42,52,49,43,45,57,45
Fri,20,25,31,45,47,48,51,52,37
Sat,6,10,13,14,15,12,12,2,3
Sun,25,32,31,36,47,35,32,36,40
Mon,8,16,16,18,22,15,14,15,4
Tue,26,33,35,33,45,33,32,43,37
Wed,26,36,36,36,49,35,34,34,42
Thur,29,39,44,53,49,44,45,50,44
Fri,23,24,30,39,46,51,50,54,39
Sat,2,9,13,14,16,13,12,3,2
Sun,26,29,32,30,51,35,32,34,38
Mon,5,17,15,17,21,18,14,19,5
Tue,29,28,36,36,50,35,33,37,39
Wed,26,32,36,40,48,33,34,42,40
Thur,29,39,40,50,48,43,47,54,45
Fri,23,28,34,39,50,51,52,56,37
Sat,7,12,12,14,17,11,14,5,1
Sun,26,34,29,37,51,34,31,39,39
Mon,7,14,18,19,21,16,13,15,6
Tue,29,31,33,35,47,33,33,40,38
Wed,25,34,38,37,44,38,32,38,42
Thur,26,40,40,56,48,45,46,52,47
Fri,24,24,26,44,49,51,52,57,40
Sat,5,10,11,16,15,11,13,3,1
Sun,27,32,34,33,44,33,33,43,37
Mon,5,14,18,19,23,15,13,15,7
Tue,25,33,35,38,50,35,32,36,39
Wed,26,35,34,36,45,38,33,37,41
Thur,29,39,44,56,51,43,46,56,53
Fri,24,27,31,48,46,51,51,50,37
Sat,2,9,14,14,15,11,13,6,3
Sun,26,33,31,30,50,32,31,41,39
Mon,9,16,16,21,22,16,13,19,7
Tue,29,28,35,38,50,35,31,35,38
Wed,26,36,38,38,47,34,34,35,42
Thur,28,40,41,55,47,44,45,51,45
Fri,19,24,32,46,51,50,50,58,38
Sat,7,12,12,13,17,13,13,3,4
Sun,28,30,35,33,49,35,33,43,38
Mon,5,17,18,21,23,17,13,18,4
Tue,24,29,32,31,47,35,32,41,39
Wed,24,35,38,40,48,33,33,38,39
Thur,29,40,41,56,48,44,47,57,49
Fri,23,28,35,48,46,51,51,51,37
Sat,6,10,14,15,16,11,14,6,3
Sun,24,32,32,38,48,32,32,36,39
Mon,4,13,18,20,21,16,13,15,7
Tue,29,31,33,32,49,35,32,42,40
Wed,24,34,37,43,50,36,32,34,39
Thur,27,34,42,57,50,42,47,52,48
Fri,22,27,33,46,45,50,52,52,40
Sat,7,12,14,14,16,12,13,4,3
Sun,25,32,35,30,47,35,33,35,37
Mon,6,15,15,17,23,16,12,15,7
Tue,29,31,38,29,46,32,32,34,40
Wed,24,34,36,45,43,34,33,43,39
Thur,27,39,42,52,44,43,47,50,48
Fri,22,24,27,45,51,48,51,59,37
Sat,2,8,14,14,17,12,12,4,1
Sun,29,33,33,32,50,35,31,34,39
Mon,6,17,15,21,22,18,14,16,6
Tue,27,31,32,36,51,34,31,34,40
Wed,26,35,35,39,48,38,31,38,39
Thur,28,36,47,50,44,43,46,53,47
Fri,24,26,29,46,52,48,51,59,37
Sat,4,12,13,14,17,11,14,5,4
Sun,25,30,35,37,44,32,32,38,40
Mon,6,17,18,18,21,17,13,19,5
Tue,29,33,38,35,46,33,33,36,38
Wed,25,32,36,42,43,38,34,36,39
Thur,25,40,48,54,48,45,47,56,53
Fri,24,24,29,41,47,49,52,53,38
Sat,7,12,11,14,17,14,12,4,4
Sun,26,32,36,32,50,35,31,39,38
Mon,6,17,17,19,22,18,12,18,6
Tue,27,33,29,37,48,32,32,39,38
Wed,26,36,36,42,44,37,32,39,39
Thur,29,37,47,57,45,45,45,49,48
Fri,23,30,28,42,46,48,52,59,37
Sat,2,11,12,15,15,12,13,3,2
Sun,27,33,31,32,45,32,33,39,39
Mon,8,17,15,21,23,15,14,17,4
Tue,29,32,29,37,44,35,32,41,40
Wed,25,36,35,45,50,33,31,34,40
Thur,24,39,46,54,44,45,46,56,47
Fri,20,30,33,48,51,49,51,57,39
Sat,5,10,12,13,17,12,12,4,2
Sun,26,29,38,29,47,34,31,37,38
Tue,24,32,29,38,48,35,33,35,38
Thur,29,38,43,51,44,42,46,58,46
Wed,26,32,36,44,43,35,33,38,39
Fri,19,30,29,45,45,50,51,55,37
Mon,6,16,18,19,21,16,14,16,7
Sat,5,12,12,16,15,14,13,4,1
Sun,28,34,37,34,45,33,32,39,39
Mon,5,16,15,21,21,16,13,16,7
Tue,25,29,36,37,49,34,31,40,38
Wed,26,33,34,38,43,37,32,43,41
Thur,28,40,41,58,47,44,47,55,44
Fri,22,28,29,45,48,50,50,50,37
Sat,6,11,14,17,17,14,13,3,3
Sun,25,28,37,31,49,34,32,43,40
Mon,8,13,16,17,21,18,12,16,7
Tue,25,30,34,36,51,34,33,43,38
Wed,25,33,36,37,44,35,33,37,42
Thur,25,39,39,50,45,45,45,53,44
Fri,24,28,29,47,46,48,50,51,38
Sat,3,8,14,14,17,12,14,2,2
Sun,29,34,38,37,51,35,32,41,37
Mon,7,17,18,19,21,15,13,15,7
Tue,24,34,33,29,47,34,31,42,39
Wed,26,35,35,38,46,35,31,39,42
Thur,27,39,41,55,49,43,47,50,51
Fri,24,28,34,46,45,49,50,56,39
Sat,4,12,12,17,17,14,13,2,2
Sun,29,32,36,33,50,33,31,34,37
Mon,5,17,15,19,21,17,12,17,5
Tue,29,34,32,37,48,33,33,36,40
Wed,24,36,35,43,45,35,32,42,39
Thur,25,40,40,49,45,45,46,53,46
Fri,19,28,34,41,51,48,52,50,37
Sat,6,13,13,13,16,12,12,5,2
Sun,28,28,33,33,50,32,33,39,40
Mon,7,14,15,17,23,17,13,17,5
Tue,26,29,29,33,50,32,33,41,38
Wed,26,32,34,38,49,33,33,38,41
Thur,26,37,39,50,46,42,46,53,49
Fri,22,29,32,48,46,48,52,52,39
Sat,5,12,14,15,15,14,13,3,1
Sun,28,34,38,35,50,34,32,41,37
Mon,6,16,16,21,21,16,12,16,6
Tue,28,30,37,35,49,32,32,37,38
Thur,29,39,45,54,44,45,47,57,46
Wed,24,32,37,43,46,36,31,35,40
Fri,23,30,28,44,45,49,50,59,38
Sat,5,9,12,14,17,14,13,6,3
Sun,28,31,35,29,45,32,33,40,37
Mon,7,17,15,17,21,17,13,16,5
Tue,29,29,33,34,49,32,33,34,37
Wed,24,35,34,37,47,33,32,36,42
Thur,25,37,46,55,50,45,47,53,46
Fri,22,30,29,47,52,51,51,52,37
Sat,7,10,13,14,17,12,14,6,3
Sun,24,29,38,29,45,32,32,41,40
Mon,9,15,18,17,22,15,12,19,4
Tue,28,30,31,31,49,35,33,39,39
Wed,24,36,38,40,44,33,33,43,41
Thur,27,35,42,49,48,43,45,57,49
Fri,24,25,31,46,48,50,51,57,39
Sat,4,13,13,13,17,11,12,3,4
Sun,29,29,36,29,47,35,33,39,37
Mon,7,16,17,20,23,16,14,16,4
Tue,24,30,34,38,51,35,32,43,40
Wed,24,34,35,40,46,35,32,43,39
Thur,25,39,40,54,51,42,47,49,47
Fri,22,29,27,48,48,49,52,51,39
Sat,6,11,13,16,16,14,14,5,4
Sun,25,32,36,34,47,34,31,40,37
Mon,5,14,15,21,22,18,14,16,7
Tue,24,30,29,33,46,32,32,35,38
Wed,25,34,37,44,49,37,32,41,42
Thur,26,36,39,50,46,44,46,53,51
Fri,19,25,32,45,52,49,52,51,40
Sat,6,9,13,14,17,13,12,6,2
Sun,25,33,38,36,50,32,32,39,40
Mon,4,17,17,17,22,18,12,19,7
Tue,27,32,33,33,48,33,32,42,37
Wed,25,35,37,36,48,33,34,37,42
Thur,29,40,48,51,45,44,45,51,44
Fri,21,26,28,40,47,51,51,50,40
Sat,7,8,11,16,16,12,13,2,2
Sun,28,28,31,29,47,33,31,43,40
Mon,7,15,17,21,22,17,13,16,5
Tue,25,33,30,32,49,32,33,43,38
Wed,26,34,34,37,43,37,32,43,40
Thur,26,35,42,55,51,44,46,49,44
Fri,23,26,35,46,49,48,50,51,39
Tue,27,34,34,30,46,33,32,43,40
Mon,5,15,16,20,21,16,14,17,7
Sat,5,11,14,13,16,13,12,4,1
Sun,28,30,32,34,50,33,32,39,39
Thur,26,39,45,53,44,43,47,49,45
Sat,5,11,13,13,17,14,13,2,4
Wed,26,36,37,36,43,37,32,34,41
Fri,24,30,29,45,46,50,51,58,38
Sun,25,29,34,37,49,33,31,38,38
Mon,6,15,15,19,23,15,13,19,5
Tue,26,34,35,34,46,33,31,40,39
Wed,25,34,35,40,49,35,32,35,42
Thur,29,34,40,51,47,45,46,57,46
Fri,22,27,33,39,51,48,50,57,40
Sat,6,10,14,14,16,13,12,2,3
Sun,29,32,31,31,44,35,33,43,37
Mon,5,15,18,18,22,16,12,19,5
Tue,28,34,38,35,48,33,32,39,37
Wed,25,34,36,39,48,38,34,43,41
Thur,27,38,42,57,49,42,45,54,49
Fri,20,24,35,40,47,49,50,52,38
Sat,2,9,11,15,15,13,13,5,4
Sun,28,28,35,30,44,33,31,40,38
Mon,5,12,18,19,21,16,13,16,7
Tue,24,28,32,35,51,33,32,43,37
Wed,26,35,36,44,49,34,33,34,40
Thur,27,40,47,50,50,44,45,54,48
Fri,20,24,31,39,49,50,50,59,37
Sat,5,11,11,16,16,11,13,3,2
Sun,29,34,38,35,46,33,31,42,38
Tue,29,31,29,33,50,34,33,36,37
Mon,6,14,16,17,23,18,12,19,6
Wed,24,32,35,39,48,38,33,36,41
Thur,24,38,44,55,45,45,47,55,53
Fri,24,29,33,48,48,48,51,55,37
Sat,6,10,12,14,17,11,12,6,2
Sun,28,28,31,37,44,35,31,36,38
Mon,5,13,18,21,21,18,13,16,5
Tue,27,34,32,29,49,33,32,35,37
Wed,26,34,36,38,43,34,32,35,39
Thur,25,38,42,56,49,44,47,52,52
Fri,21,24,34,39,51,49,52,57,37
Sat,7,13,12,13,15,11,13,3,1
Sun,29,34,29,31,49,34,33,35,37
Mon,7,17,16,20,23,18,14,17,4
Tue,28,31,35,35,45,35,31,43,38
Thur,25,38,39,57,49,43,46,52,50
Fri,19,29,30,47,45,50,52,51,38
Sun,27,34,31,30,44,32,32,41,40
Sat,2,12,12,14,17,13,12,4,4
Wed,26,32,37,36,48,38,32,41,39
Mon,5,17,18,17,21,16,12,19,5
Tue,25,30,32,35,45,32,33,43,40
Wed,24,34,34,36,43,37,34,42,41
Thur,29,38,47,58,49,43,47,52,53
Fri,22,24,32,47,47,49,52,52,39
Sat,2,13,12,17,15,12,12,6,1
Sun,26,30,29,36,47,32,32,37,37
Mon,9,16,16,21,21,15,12,17,4
Tue,24,28,30,32,46,33,33,43,40
Wed,26,33,38,39,50,33,31,36,39
Thur,26,36,43,52,47,44,47,58,52
Fri,23,29,35,47,47,48,52,50,37
